IjEThNZV34hMS46b6jzm;«Всем, имеющим любовь к Нему, Бог даёт Своё общение. Общение же с Богом есть жизнь и свет и наслаждение всеми благами, какие есть у Него. А тех, кто по собственной воле отступают от Него, Он подвергает отлучению от Себя, которое они сами избрали. Как удаление от света есть тьма, так и отчуждение от Бога есть лишение всех благ, какие есть у Него. Но блага Божии вечны и без конца, поэтому и лишение их вечно и без конца  [так грешники сами будут причиной своих мук] подобно тому, как ослепившие себя не видят света, хотя он светит на них» (св. Ириней Лионский. Пять книг против ересей, V.27).        
zIf0CMfm5ta8lg5xc6Bj;«Спаситель нашего рода, намереваясь всецело освободить человека от заблуждения, обещал нам, послушным Ему, пренебесные и божественные блага, а непослушным показал, что их ожидают не временные и убывающие со временем скорби, но мучения, длящиеся на протяжении беспредельной вечности» (свт. Фотий Великий. Амфилохии, 6).         
1tOEEljipbbrbX2Ph8XF;«Не только мужчины, но и женщины, - более немощный пол, - идя тесным путем [Христовым], обретали себе Небесное Царство. Ибо нет там ни мужского пола, ни женского, но каждый по труду своему получит награду свою» (прп. Ефрем Сирин. Слово на второе пришествие Господа). Вечная радость христиан         
xGyGl5T4vhzzmLIpNuSh;«[Христиане,] всегда радуйтесь, поскольку зло, смерть, грех, диавол и ад побеждены Христом. А когда все это побеждено, есть ли в мире что-нибудь, способное уничтожить нашу радость? Вы –господа этой вечной радости до тех пор, пока не предадитесь греху. Радость кипит в наших сердцах от Его истины, любви, Воскресения, от Церкви и святых Его. Радость кипит в сердцах наших и от мучений за Него, насмешек ради Него и смерти за Него, поскольку эти мучения вписывают наши имена на небеса. На земле не существует истинной радости без победы над смертью, а победы над смертью не существует без Воскресения, а Воскресения – без Христа. Воскресший Богочеловек Христос, Основатель Церкви, непрестанно изливает эту радость в души Своих последователей через Святые Таинства и добродетели… Наша вера наполнена этой вечной радостью, поскольку радость веры во Христа это единственная истинная радость для человеческого существа» (прп. Иустин (Попович). Толкование на 1Фес., 5).         
6Wbpa4dxjm3RnMj6IM4t;«Христианин должен быть вежлив со всеми. Слова и дела его должны дышать благодатью Святого Духа, которая обитает в душе его, чтобы таким образом славилось имя Божие. Тот, кто выверяет каждое слово, тот и выверяет каждое дело. Тот, кто исследует слова, которые собирается сказать, исследует и дела, которые намеревается совершить, и никогда не перейдет границ хорошего и добродетельного поведения. Благодатные речи христианина характеризуются деликатностью и вежливостью. Это то, что рождает любовь, приносит мир и радость. Напротив, грубость порождает ненависть, вражду, скорбь, желание побеждать [в спорах], беспорядки и войны» (свт. Нектарий Эгинский. Путь к счастью, 7).         
alVI5VZ1jwP8azygw4K7;«Радостно ощущать, что среди людей нет и не может быть у нас врагов, а есть только несчастные братья, достойные сожаления и помощи даже тогда, когда они – по недоразумению, - становятся нашими врагами и воюют на нас. Увы! Они не понимают, что враг находится в нас самих, что его вначале нужно изгнать из себя, а потом помогать и другим сделать это. Один враг у нас общий - это диавол и его духи злые, а человек, как бы низко ни пал, никогда не теряет хотя бы несколько искорок света и добра, которые могут быть раздуты в яркое пламя. А нам нет никакой выгоды воевать с людьми, хотя бы они постоянно осыпали нас всякого рода ударами и поношениями… Воевать с людьми – это значит становиться на их ложную позицию. Даже в случае успеха эта война нам бы ничего не дала, а отвлекла бы надолго от нашей задачи» (свщисп. Роман (Медведь). Письмо дочери из лагеря, 1932).         
IswVAJrotlDLegFJbYDw;«Всеми силами проси у Господа смирения и братской любви, ибо за любовь к брату Господь даром дает благодать Свою. Испытай над собою: один день проси у Бога любви к брату, а другой — живи без любви, и тогда увидишь разницу» (прп. Силуан Афонский. Писания, ХVI.8).         
cp9SC5iYgWFzvrmRazXz;«Украшай себя правдой, старайся всякому говорить истину  и не подтверждай ложь, кто бы ни просил. Если скажешь правду и тем подвергнешь себя чьему-либо гневу, не скорби о том, но утешайся словами Господа: блаженны изгнанные правды ради, ибо их есть Царство Небесное» (св. Геннадий Константинопольский. Златая цепь, 26,29).        
BNyUE4LCESFTtbQtqsqz;«Святой Исайя сказал: если кто обращается с братом с хитростью, - не минует печали сердечной» (Древний патерик, 10.28).         
nGXTFizF7hQB66RWrKfn;«Тот, кто в чём-то возложил упование на Бога, уже не ссорится об этом с ближним» (прп. Марк Подвижник. Слова, 2.103).         
vF497QVXCIU2RiC5c19l;«Сближайся с праведными, и чрез них приблизишься к Богу. Обращайся с имеющими смирение, и научишься их нравам... Кто последует любящему Бога, тот обогатится тайнами Божиими  а кто последует неправедному и горделивому, тот удалится от Бога, и возненавиден будет друзьями своими» (прп. Исаак Сирин. Слова, 57, 8).        
sR6xYiyQCi61JkQh8mnj;«Святой Пимен Великий сказал: отходи от всякого человека, любящего спорить» (Древний патерик, 11.59).         
bRMnJMFa6C7U9kJkenBD;«Если ты не в состоянии заградить уста клевещущему на друга своего, то, по крайней мере, остерегись от общения с ним» (прп. Исаак Сирин. Слова, 89). Как относиться к грехам других людей?         
aJkxkSZhwLcy7R1BX957;«Люби грешников, но ненавидь дела их, и не пренебрегай грешными за недостатки их, чтобы самому тебе не впасть в искушение, в котором пребывают они... Ни на кого не гневайся и никого не ненавидь, ни за веру, ни за дурные дела его… Не питай ненависти к грешнику, потому что все мы повинны... Ненавидь грехи его — и молись о нем самом, чтобы уподобиться Христу, Который не имел негодования на грешников, но молился о них» (прп. Исаак Сирин. Слова, 57,90).         
o5sleEKZRj2h62WVihw9;«Зло находи в себе, а не в других людях или вещах, с которыми ты не сумел правильно обращаться. Так и ребёнок обращается с огнём или ножом: себя же жжёт, себя же режет» (прп. Севастиан Карагандинский).         
i1oFrKEGzoSX2raFHR8x;"«Брат спросил старца: ""если я увижу грехопадение брата моего, хорошо ли скрыть его?"" Старец ответил: «Когда мы [из любви] сокроем согрешение брата своего, [тогда] и Бог сокроет наши грехи  а когда мы обнаружим [перед другими] грех брата, [тогда] и Бог сделает известными [людям] наши грехи» (Древний патерик, 9.9).        "
R8QOodUcDzqTrbYE8vDE;«Не раздражайся на погрешающих... не имей страсти замечать в ближнем всякие грехи и осуждать его, как это обычно нам  всякий за себя даст ответ Богу… особенно, не смотри злонамеренно на грехи старших тебя, до коих тебе нет дела… ты же свои грехи, свое сердце исправляй» (св. Иоанн Кронштадтский. Моя жизнь во Христе, I.6).        
zv2E5FgQwXTXfP2d4ggk;«Если увидишь ближнего во грехе, то не на это одно смотри, но поразмысли, что сделал или делает он хорошего, и нередко, испытав вообще, а не в частности судя, найдёшь, что он лучше тебя» (свт. Василий Великий. Беседы, 20).         
mJHwXcUvc80vVuAeuLJU;«Если увидишь грешащего человека и не пожалеешь его, то благодать оставит тебя... А кто ругает плохих людей, но не молится за них, тот никогда не познает благодати Божией» (прп. Силуан Афонский. Писания, VII.4, VIII.6).         
JU1gZoAv7cZlsMl1Q6ee;«Кто строго расследует чужие проступки, тот не получит никакого снисхождения к своим собственным» (свт. Иоанн Златоуст. О статуях. 3, 6).         
DDLdFmvGhKzQjKxq7QwE;«Лучше с благоговением молиться о ближнем, нежели обличать его во всяком согрешении» (прп. Марк Подвижник. Слова, 1.132).         
y06eVGno7SWQs1SOM6N0;«Не пытайся обличениями принести пользу тому, кто хвалится добродетелями  ибо кто любит себя выказывать, тот не может быть любителем истины» (прп. Марк Подвижник. Слова, 2.222).        
qBMEgsqtCaPGlGA0MtMD;«Кто со страхом Божиим вразумляет и наставляет согрешающего, тот приобретает себе добродетель, противоположную греху. А злопамятный и недоброжелательно порицающий грешника, впадает, по духовному закону, в одинаковую с ним страсть» (прп. Марк Подвижник. Слова, 2.183).         
Lw0kDhnhgIsdYkmlB2Go;«Когда пожелаешь наставить кого на добро, упокой его сперва телесно и почти его словом любви. Ибо ничто не преклоняет так человека на стыд и не заставляет бросить свой порок и перемениться на лучшее, как телесные блага и уважение, какое он видит от тебя… [затем] с любовью скажи ему слово или два, и не воспаляйся на него гневом, и да не увидит в тебе признака вражды. Ибо любовь не умеет гневаться и раздражаться» (прп. Исаак Сирин. Слова, 85,57).         
vmvAwerD08yLM2sGcpfC;«Ищущий прощения грехов, любит смирение. Осуждающий же другого, закрепляет за собою злые дела свои» (прп. Марк Подвижник. Слова, 1.126).         
7dvhSVkUjvkcKqzn4FF9;«Судить грехи - дело безгрешного, но кто без греха, кроме одного Бога? Помышляющий сердцем о множестве своих грехов никогда не захочет из соблазна другого сделать предмет для своего разговора. Судить человека соблазнившегося есть знак гордости, а гордым Бог противится. Напротив, кто каждый час готовится дать ответ о своих грехах, не скоро поднимет голову, чтобы рассматривать чужие ошибки» (св. Геннадий Константинопольский. Златая цепь, 53-55).         
BFHLarhV9puQmAVfaoFl;«Знающий человек, вкушая виноград, берёт только зрелые ягоды, а кислые оставляет: так и рассудительный ум тщательно замечает добродетели, какие видит в ком-либо  безумный же человек отыскивает пороки и недостатки… Хотя бы ты и своими очами увидел согрешающего, не осуждай  ибо часто и они обманываются» (прп. Иоанн Лествичник. Лествица, 10.16-17).       
oQkRnn01ZXgxz5eDWIt1;«Если у тебя грешная привычка осуждать ближнего, то, когда осудишь кого-либо, положи в этот день три земных поклона с такой молитвой: “Спаси, Господи, и помилуй такого-то (кого осудил) и его молитвами помилуй мя грешного”. И так делай всегда, когда кого осудишь. Если исполнишь это, Господь увидит твоё усердие и избавит тебя навсегда от этой греховной привычки. А если ты не будешь осуждать никого, то и Бог тебя никогда не осудит – вот ты и получишь спасение» (свщисп. Сергий (Правдолюбов)).         
si6VYOI4OKnEQ3IpobOy;«Кто молится о людях, обижающих его, тот низлагает демонов, а сопротивляющийся первым, уязвляется последними» (прп. Марк Подвижник. Слова, 1.45).         
i9fOUn8o5R30936TXWSL;«Кто, будучи презираем кем-либо, ни словом, ни мыслью не ссорится с презирающим его  тот приобрел истинное знание и показывает твердое доверие Богу (прп. Марк Подвижник. Слова, 2.119).        
RYtQF8tPLTZXYcBWDxp0;«Такой у нас закон: если ты прощаешь, это значит, что и тебе Господь простил  а если не прощаешь брату, то значит и твой грех остается с тобою» (прп. Силуан Афонский. Писания, VII.9).        
BS0SdGtKkVqlg4WUS5C8;«Всем нам, любезные братия мои, предстоит умереть, и тяжко нам будет, если друг друга, живя на этом свете, не любим, если не примиримся с нашими противниками, на которых имеем обиду, и если, один другого оскорбляя, не простим, - то не будем иметь в том мире вечного покоя и блаженства, и не простит нам Отец Небесный наши согрешения» (свт. Петр Цетинский. Послание Радуловичам, 1805 г.).         
wsyf17kXJz3vvMkBFcds;«Прощение обид - знак истинной любви, свободной от лицемерия. Ибо так и Господь возлюбил сей мир» (прп. Марк Подвижник. Слова, 2.48).         
3NlN33MQsV7iETuorVrR;«Укоряющего нас нужно принимать как посланного Богом обличителя скрытых в нас злых мыслей, чтобы мы, с точностью рассмотрев наши мысли, исправили себя… [ведь] мы не знаем многого скрывающегося в нас зла  только совершенному человеку свойственно помнить все свои недостатки» (прп. Марк Подвижник. Слова, 6).        
cu5SLy1dtzl3axD7cTZE;«Насколько ты молишься от всей души за оклеветавшего тебя, настолько Бог открывает правду тем, кто поверил клевете» (прп. Максим Исповедник. Главы о любви, 4.89).         
pD0l9dNqfBVC3hu8pc6H;«Когда начнут хвалить нас, поспешим вспомнить множество наших беззаконий  и увидим, что мы поистине недостойны того, что говорят или делают в честь нашу» (прп. Иоанн Лествичник. Лествица, 22.42).        
FPPwF9ikKCAlKdhg1ptk;«Если злопамятствуешь на кого-либо, то молись о нем  и, молитвой отделяя печаль от воспоминания о зле, какое он причинил тебе, остановишь движение страсти  став же дружелюбным и человеколюбивым, совершенно изгонишь эту страсть из души. Когда же другой злобится на тебя, будь к нему ласков, смиренен и обходись с ним по-доброму, и избавишь его от страсти» (прп. Максим Исповедник. Главы о любви, 3.90).       
qaLghWggqIx3eXHRwDlp;"«Душа, питающая ненависть к человеку, не может быть в мире с Богом, Сказавшим: ""если не будете прощать людям согрешения их, то и Отец ваш не простит вам согрешений ваших"" (Мф. 6:15). Если человек не желает мириться, ты, однако, сохрани себя от ненависти, чистосердечно молясь о нем и не злословя его» (прп. Максим Исповедник. Главы о любви, 4.35).         "
EexTsGU3htx7YA0LStpg;«Кто не будет любить врагов, тот не может познать Господа и сладость Духа Святого. Дух Святой учит любить врагов так, что будет жалеть их душа, как родных детей» (прп. Силуан Афонский. Писания, I.11).         
P7mhaYX5L0LmWHSkx1VJ;«Быв кем-либо обижен, поруган, или изгнан, думай не о том, что с тобой произошло, но о том, что из этого [последовало и] последует, и увидишь, что обидчик стал для тебя причиной многих благ, не только в настоящем, но и в будущем веке» (прп. Марк Подвижник. Слова, 1.114).         
UqXLTTBaQTW8AozouQza;«Не желай слушать о несчастье враждебных тебе людей. Ибо слушающие такие речи пожинают [впоследствии] плоды своего произволения» (прп. Марк Подвижник. Слова, 2.173).         
nfybA3BEZejhUfLic4Aq;"«Прошу вас, испытайте. Если кто вас оскорбляет, или бесчестит, или отнимает что-либо ваше, то молитесь: ""Господи, все мы — создание Твое "" пожалей рабов Твоих, и обрати их на покаяние"""", и тогда ощутимо будете носить в душе своей благодать. Принудь сердце свое любить врагов, и Господь, видя доброе желание твое, поможет тебе во всем, и Сам опыт покажет тебе. А кто думает плохо о врагах, в том нет любви Божией, и не познал он Бога» (прп. Силуан Афонский. Писания, IХ.21).""        "
bbQSJx8nbBz8mmITDhGP;«Не оставляй молитвы, ибо как тело, лишаемое пищи, ослабевает, так и душа, лишаемая молитвенной пищи, приближается к расслаблению и мысленной смерти» (св. Геннадий Константинопольский. Златая цепь, 44).         
Pj4HhWXHS8WzUl7vfy5e;"«Постоянно молись во всяком деле, чтобы ничего не делать без помощи Божией… Кто без молитвы делает что-нибудь, или о чем-либо заботится, тот не получает успеха в окончании своего дела. Об этом Господь сказал: ""без Меня не можете делать ничего"" (Ин. 15:5)» (прп. Марк Подвижник. Слова, 2.94,166).         "
ffWZImgs2n9T1hcZ2vvZ;«Что мы без молитвы говорим или делаем, то бывает впоследствии или погрешительно, или вредно, и обличает нас чрез дела неведомым для нас образом» (прп. Марк Подвижник. Слова, 2.108).         
V3FA0nL09spYGKGHsdaU;«Кто не считает себя грешником, того молитва не принимается Господом» (прп. Исаак Сирин. Слова, 55).         
PmZPB6IaaXr8lRMttiNn;«Бог слушает и исполняет молитву человека, когда человек исполняет Его заповеди. “Слушай Бога в заповедях Его, – говорит святой Иоанн Златоуст, – чтобы Он услышал тебя в молитвах твоих”. Человек, соблюдающий заповеди Божии, всегда мудр, терпелив, и искренен в своих молитвах. Таинство молитвы состоит в соблюдении заповедей Божиих» (прп. Иустин Попович. Толкование на 1Ин. 3:22).         
pe6Av8NizXtfYccDzOBd;"«Желание свое предай [в молитве] Богу, Который знает все, даже прежде нашего рождения. И не проси, чтобы все было по твоей воле, потому что человек не знает, что ему полезно, но говори Богу: ""Да будет воля Твоя!"" Ибо Он все творит нам на пользу» (св. Геннадий Константинопольский. Златая цепь, 47).         "
FhKa9xfek5cC3Sb4GoiL;«Все, просящие чего-нибудь у Бога, и не получающие, без сомнения не получают по какой-либо из сих причин: или потому что прежде времени просят  или потому что, просят не по достоинству, и по тщеславию  или потому что, получив просимое, возгордились бы, или впали бы в нерадение» (прп. Иоанн Лествичник. Лествица, 26.60).       
3A8rvVNkTpR8ytr4j56S;«Кто без руководителя хочет заниматься молитвой, и в гордости подумает, что он может по книгам научиться, и не будет ходить к старцу, тот уже наполовину в прелести. Смиренному же поможет Господь, и если нет опытного наставника, и он будет ходить к духовнику, какой есть, то за смирение покроет его Господь» (прп. Силуан Афонский. Писания, II.1).         
yKYK4oDqfwa6V4bwqxKT;«Если в то время, когда ум молится, к нему примешивается какая-либо посторонняя мысль или беспокойство о чем-нибудь, тогда молитва не называется чистою» (прп. Исаак Сирин. Слова, 16).         
BRuVNxuRRwlo9h7KtNsE;«Когда помолишься и, получив [просимое], возгордишься, то очевидно, что не Богу была молитва твоя, и не от Бога получил ты помощь, но демоны содействовали тебе для того, дабы вознеслось сердце твое  ибо когда помощь подается от Бога, то душа не возносится, а более смиряется и удивляется великой милости Божией, как Он милует грешников» (прп. Варсонофий Великий. Руководство, 418).        
cwpk9rAtH05kGcvBqtVv;«Когда хочет Господь кого-нибудь помиловать, то внушает другим желание за него молиться, и помогает в этой молитве» (прп. Силуан Афонский. Писания, ХХ.9).         
NPWM7HECe4ELvp2pLGni;«Во время скорби непрестанно надобно призывать [в молитве] милостивого Бога... Непрестанное призывание имени Божия [в молитве] - это лечение [души], убивающее не только [греховные] страсти, но и само действие их. Как врач находит нужное лекарство, и оно действует, причем больной и не знает, как это [происходит], точно также имя Божие, когда ты его призываешь, убивает все страсти, хотя мы и не знаем, как это совершается» (прп. Варсонофий Великий. Руководство, 421).         
mmOD8pT9riJ250V2sZyn;«Всякий грех, оставленный без покаяния, есть грех к смерти, о котором если и святой помолится за другого, не будет услышан [Богом]» (прп. Марк Подвижник. Слова, 2.41).         
ndeKca1nLNy0oATPYuEz;«Согрешившему нельзя избежать возмездия иначе, как покаянием, соответствующим согрешению» (прп. Марк Подвижник. Слова, 2.58).         
OZUrL3hbb9PZUeaBgNoe;«Бог очистит прегрешения твои, если сам ты всегда будешь недоволен собой и будешь изменяться, пока не достигнешь совершенства» (блж. Августин. На послание к Парфянам, I.7).         
7M5AOGmTbsMRzztJOZ0c;«Святые были такие же люди, как все мы. Многие из них пришли от больших грехов, но покаянием достигли Небесного Царства. И все, кто приходит туда, приходят чрез покаяние, которое даровал нам Милостивый Господь Своими страданиями» (прп. Силуан Афонский. Писания, ХII.10).         
hbuuN8ulHi8WRE02AEcP;«Если кто впадет в какое-либо согрешение, и не будет [сердечно] скорбеть об этом, то легко опять впадет в ту же сеть» (прп. Марк Подвижник. Слова, 2.215).         
Lhi2H0pSfN65K6vS4UcW;«Если кто, однажды покаявшись во грехе, опять делает тот же грех, - это знак того, что он не очистился от причины этого греха, от которой, как от корня, опять прорастают побеги» (свт. Василий Великий).         
wGgxYoimKvpDIZb5ckIU;"«Не говори: «я много согрешил, и потому не смею припасть к Богу». Не отчаивайся: только не умножай грехов отныне, и, с помощью Всемилостивого, не будешь постыжен. Ибо Он сказал: ""приходящего ко Мне не изгоню вон"". Итак, дерзай и верь, что Он чист, и очистит приближающегося к Нему. Если хочешь совершить истинное покаяние, то покажи его делом. Если каешься в гордости, покажи смирение  если в пьянстве, покажи трезвость  если в блуде, покажи чистоту жизни. Ибо сказано: уклонись от зла и сотвори благо» (св. Геннадий Константинопольский. Златая цепь, 87-89).       "
2tAQBTU7HygqIWL0s0Yy;"«Один человек все грешил и каялся - и так всю жизнь. Наконец покаялся и умер. Злой дух пришел за его душой и говорит: ""Он мой"". Господь же говорит: ""Нет, он каялся"". ""Да ведь хоть и каялся, опять согрешал"", - продолжал диавол. Тогда Господь ему сказал: ""Если ты, будучи зол, принимал его опять к себе после того, как он Мне каялся, то как же Мне не принять его после того, как он, согрешив, опять обращался ко Мне с покаянием?""» (прп. Амвросий Оптинский).         "
he0k2Ar04woOd1ruOyGf;«Кто ненавидит свои грехи, тот перестает грешить  и кто исповедует их, тот получит отпущение. Невозможно человеку оставить привычку грешить, если не приобретет прежде вражды ко греху, и невозможно получить отпущение греха, прежде исповедания прегрешений. Ибо исповедание согрешений бывает причиной истинного смирения» (прп. Исаак Сирин. Слова, 71).        
J4IMh4Cljv0DcPXSK25N;«Прежние грехи, будучи воспоминаемы в своих образах, вредят. Ибо если они приносят с собою печаль, то удаляют от надежды, а представившись без печали, влагают внутрь прежнюю скверну. Если хочешь приносить Богу неосужденное исповедание, то не вспоминай грехов по виду их, но мужественно терпи находящие скорби за них» (прп. Марк Подвижник. Слова, 2.151,153).         
kAsBLsF0p5Qf7tx1d5Sz;"«Господь много любит кающегося грешника и милостиво прижимает его к Своей груди: ""Где был ты, чадо Мое? Я давно жду тебя"". Господь всех зовет к Себе голосом Евангелия, и голос Его слышен во всей вселенной: ""Придите ко Мне, овцы Мои. Я создал вас, и люблю вас. Любовь Моя к вам свела Меня на землю, и Я все претерпел ради вашего спасения, и хочу, чтобы вы познали Мою любовь и сказали, подобно апостолам на Фаворе: Господи, хорошо нам с Тобою""» (прп. Силуан Афонский. Писания, IХ.27).         "
yRqAtjijPn5tXxSfHKho;"«Светлейшее учение Спасителя нашего таково: ""да будет воля Твоя"" (Мф. 6:10). Кто искренно произносит эту молитву, тот оставляет собственную свою волю и возлагает все на волю Божию… А воля, внушаемая демонами, состоит в том, чтобы нам оправдывать себя и верить себе, и тогда они легко порабощают человека, [принявшего такой образ мыслей]» (прп. Варсонофий Великий. Руководство, 40, 124).         "
ovm7TKJ8xXuEa6dq8F1D;«Великое благо — предаться на волю Божию. В душе тогда один Господь, и нет другой мысли, и она чистым умом молится Богу. Когда душа всецело предалась на волю Божию, тогда Сам Господь начинает руководить ею, и душа непосредственно учится от Бога... Горделивый не хочет жить по воле Божией: он любит управлять собою сам  и не понимает того, что не хватает у человека разума без Бога управлять собою» (прп. Силуан Афонский. Писания, VI.1).        
hAt0XmHMZVgFJNgR2Tj7;«В какой мере кто отсекает и смиряет свою волю, в такой же мере он идет к успеху. А чем упорнее держится собственной своей воли, тем больше наносит себе вреда» (прп. Ефрем Сирин. Советы новоначальному монаху, 12)         
eIuC9eo7aT6O7Feqk3Sb;«Как узнать, живешь ли ты по воле Божией? Вот признак: если ты скорбишь о какой-либо вещи, то значит не вполне предался воле Божией. Кто живет по воле Божией, тот не заботится ни о чем. И если ему нужна какая-либо вещь, то он и себя и вещь предает Богу  и если не получит нужную вещь, то все равно остается спокоен, как если бы имел ее. Душа, которая предалась воле Божией, ничего не боится: ни грозы, ни разбойников, ничего. Но что ни случится, — она говорит: «так Богу угодно». Если болен, — думает: значит мне нужна болезнь, иначе бы Бог не дал мне ее. И так сохраняется мир в душе и теле» (прп. Силуан Афонский. Писания, VI.4).        
FZCNsXxuyVgYilRtwdVH;«Господь дал на землю Духа Святого, и в ком Он живет, тот ощущает рай в себе. Быть может, ты скажешь: почему же со мной нет такой благодати? Потому что ты не предался воле Божией, но живешь по своей. Посмотрите на того, кто любит свою волю. Он никогда не имеет мира в душе и всегда чем-нибудь недоволен. А кто совершенно предался на волю Божию, тот имеет чистую молитву, душа его любит Господа, и все ему приятно и мило» (прп. Силуан Афонский. Писания, VI.14).         
AZzSkDnJ5CqtIUlOyZcZ;«Как невозможно без ног идти или без крыльев летать, так невозможно достигнуть Царствия Небесного без исполнения заповедей» (свт. Феофан Затворник. Пять поучений о пути ко спасению, 3).         
rOAHJRBbg5Q9mXpOUtST;«Заповеди Божии выше всех сокровищ мира. Кто стяжал их, тот внутри себя обретает Бога» (прп. Исаак Сирин. Слова, 57).         
d4mC8IrH1UdmIAhjxeIM;«Святой Апостол Иоанн Богослов говорит, что заповеди Божий не тяжки, а легки (1 Иоан. 5, 3). Но легки они только от любви, а если нет любви, то все трудно» (прп. Силуан Афонский. Писания, ХVI.10).         
nP8twOCCRbLWInFEWoVt;«Христос требует не делания заповедей [самого по себе], но исправления души, для которого и установил заповеди» (прп. Исаак Сирин. Слова, 34).         
SHCBmemNJudfRrOG3xdj;«Бог Своей благодатной силой присутствует в каждой заповеди. “Господь сокрыт в Своих заповедях”, – говорит святой Марк Подвижник. Господь помогает каждому борющемуся в соблюдении заповедей Его… А что Бог пребывает в нас, узнаём по Духу, который Он дал нам. Это значит, что христианин никогда не один, но он живет и трудится вместе с Трисвятым Богом» (прп. Иустин Попович. Толкование на 1Ин. 3:24).         
cL2RBzmy7XM65moJnLN9;«Во всех наших делах Бог смотрит на намерение, - делаем ли мы это ради Него, или ради какой-либо иной причины» (прп. Максим Исповедник. Главы о любви, 2.36).         
iC5AIVQLY8bSTdFFQEpl;"«Бог ценит дела по намерениям их. Ибо сказано: ""даст тебе Господь по сердцу твоему"" (Пс. 19:5)… [Поэтому] кто хочет что-нибудь сделать, но не может, тот [считается] перед Богом, знающим намерения сердец наших, как сделавший. Это касается как добрых дел, так и злых» (прп. Марк Подвижник. Слова, 1.184, 2.16).         "
Fn0CGTyJL9CofDkOXigI;«Если нечисто намерение, предшествующее действию, то и само действие будет дурно, хотя бы и казалось хорошим» (св. Григорий Двоеслов. Собеседования, 1.10). Как мы должны относиться к нашим делам         
fCwjYyGktAQZAGC0Fj4B;«Ничего не обдумывай и не делай без [духовной] цели [с которой это совершается] для Бога  ибо бесцельно путешествующий напрасно будет трудиться» (прп. Марк Подвижник. Слова, 1.54).        
xqPuywXTzx3xUYeCrL4S;«Пост, молитва, милостыня и все другие дела христианские сами по себе хороши, однако цель христианской жизни состоит не в одном лишь их исполнении. Истинная цель нашей христианской жизни – обретение Святого Духа Божия. Пост же, молитва, милостыня и всякое Христа ради делаемое добро суть средства для обретения Святого Духа. Заметьте, что лишь только то добрые дело, которое ради Христа совершается, приносит нам плоды Духа Святого, все же, не ради Христа делаемое, хотя и доброе, награды в жизни будущего века нам не представляет, да и в здешней жизни благодати Божией не дает. Вот почему Господь наш Иисус Христос сказал: «Кто не собирает со Мной, тот расточает» (Мф. 12.30)» (прп. Серафим Саровский. Беседа о цели христианской жизни).         
tpEwTRAh0BYmGzotfhWR;«Когда ум забудет цель благочестия, тогда и явное исполнение добродетели становится бесполезным» (прп. Марк Подвижник. Слова, 2.51).         
yEdeWcjOgQPiR6PVzUWq;«Все, что ты потеряшь во имя Божие, ты сохранишь  все, что ты хранишь ради себя, ты потеряешь. Все, что ты даешь во имя Божие, ты получишь с прибылью  все, что ты даешь ради собственной славы и гордости, ты [все равно что] бросаешь в воду. Все, что ты принимешь от людей как от Бога, принесет тебе радость  все, что ты принимаешь от людей как от людей, принесет тебе заботы» (св. Николай Сербский. Мысли о добре и зле).      
JLfYcBlljUjIVELOmiMS;«Всё нужно делать с рассуждением, и определять меру свою, чтобы не смущаться впоследствии. Делать же сверх силы милостыню, пост или что-либо другое — безрассудно, потому что приводит впоследствии делающего к смущению, унынию и ропоту. Да и Бог требует того, что по силе человеку» (прп. Варсонофий Великий. Руководство, 627).         
tOXBCFodCQGqPNUt5uF4;«Кем бы ни был ты, каким бы делом ни занимался, дай отчет самому себе, каким путем исполнял ты свое дело: по-христиански или по-язычески, то есть, опираясь на самолюбие и житейскую выгоду. Христианин должен помнить, что каждое, даже самое малое дело имеет нравственное начало. Христианин, который помнит учение Иисуса Христа, должен так исполнять каждое свое дело, чтобы оно способствовало распространению Божией благодати и Царства Небесного среди людей» (свт. Гавриил Имеретинский. Годовой отчет).         
Kp4qEvGg8gCO3EtLJ7km;«Одно зло от другого получает силу: подобным образом и добро возрастает одно от другого, и того, в ком оно есть, побуждает к большему» (прп. Марк Подвижник. Слова, 2.93).         
2EMkiIVRmgmGzNb1LfYA;«Всякий раз, как мы грешим, мы рождаемся от диавола  а всякий раз, как совершаем добродетель, рождаемся от Бога» (свт. Иоанн Златоуст).        
i7PC0mmOfrDoQkg59uk6;«Мы пребываем в Боге настолько, насколько не согрешаем» (св. Беда Достопочтенный, Комментарии на 1Ин. 3:6).         
0UraL3GufSDNPQqjlWCJ;«Предай забвению как можно скорее свои добрые дела и заслуги... Не записывай своих добрых дел, ибо если запишешь их, они быстро поблекнут, если же забудешь о них, они будут вписаны в вечность» (св. Николай Сербский. Мысли о добре и зле).         
7Dji0S7Jma6e1rTwkbyP;«Если хочешь, чтобы Господь покрыл грехи твои, то не выказывай людям добродетель, какую имеешь. ?Ибо как мы поступаем в отношении наших добродетелей?, так Бог делает с нашими грехами» (прп. Марк Подвижник. Слова, 2.135).         
7mGSKroR3pfwnHn5zjlf;«Кто имеет какое-либо духовное дарование, и сострадает не имеющим его, тот состраданием сохраняет свой дар. А гордящийся своим даром через самомнение теряет его» (прп. Марк Подвижник. Слова, 1.8).         
